"","hour","starts","ends"
"1",1,0,2
"2",2,0,0
"3",3,0,0
"4",4,0,0
"5",5,0,1
"6",6,0,3
"7",7,0,36
"8",8,-1,32
"9",9,0,12
"10",10,-3,5
"11",11,-3,7
"12",12,-7,14
"13",13,-4,12
"14",14,-5,4
"15",15,-10,9
"16",16,-13,3
"17",17,-9,3
"18",18,0,2
"19",19,0,0
"20",20,-1,2
"21",21,0,0
"22",22,0,3
"23",23,0,3
"24",24,0,0
