"","hour","starts","ends"
"1",1,-34,17
"2",2,-25,80
"3",3,-10,7
"4",4,-12,2
"5",5,-9,137
"6",6,-30,415
"7",7,-138,1395
"8",8,-160,1686
"9",9,-168,899
"10",10,-262,656
"11",11,-422,510
"12",12,-626,539
"13",13,-572,532
"14",14,-591,417
"15",15,-995,365
"16",16,-1359,275
"17",17,-1481,330
"18",18,-955,294
"19",19,-698,237
"20",20,-397,182
"21",21,-243,144
"22",22,-149,133
"23",23,-124,52
"24",24,0,0
