"","hour","starts","ends"
"1",1,-16,10
"2",2,-12,8
"3",3,-7,2
"4",4,-6,19
"5",5,-6,345
"6",6,-32,1178
"7",7,-171,1491
"8",8,-261,1215
"9",9,-222,710
"10",10,-228,525
"11",11,-281,407
"12",12,-367,368
"13",13,-452,410
"14",14,-439,392
"15",15,-776,293
"16",16,-1326,348
"17",17,-1156,332
"18",18,-704,266
"19",19,-570,160
"20",20,-330,141
"21",21,-211,138
"22",22,-124,87
"23",23,-122,36
"24",24,0,0
